,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000
,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8
,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,0.23739628789438977,0.15690560769818865,-0.06445097242795753,0.2627197380275487,0.1419439815979962,-0.07094847741255239,0.2908150675581408,0.11519684056574578,-0.05061277416333501,0.29128034445208756,0.10321600121720212,-0.05997460905479382,-0.03632579586832082,0.12360327354621962,0.12764943450673985,-0.059407730828052244,0.1332098623609385,0.14097104503651908,-0.08611744844346651,0.14713091928875574,0.13578107108852586,-0.07641131441614563,0.1464312832158756,0.1634397679758313,-0.17475092486722102,-0.011879276491661527,0.01894133663702023,-0.2092251682070597,-0.039177510639975294,-0.05993807363321884,-0.1960626988823087,-0.059076555254692006,-0.08011725803749876,-0.1714500000030368,-0.06005933478870234,-0.06366391008939971,0.17411913146915423,0.10613573829338495,-0.13579239420915185,0.16085244971170784,0.1094239885141698,-0.09520491848030568,0.1368895231766096,0.11472044251220746,-0.0949345209907097,0.1259559613881825,0.12015953802717215,-0.10072048718528989,0.13195015137957017,0.07263729378039854,0.05159234662221843,0.11358724895637452,0.09508797143842646,0.05175216276716926,0.09485451097414137,0.11188280919829297,0.0638304277497052,0.09175519045670484,0.11600703864050999,0.07235227726366882,-0.020844404639683903,0.052983810250059146,0.10204055580364833,-0.037394178666007964,0.04130814789002925,0.11639609568374919,-0.06050666721290574,0.02949953804849081,0.11283376177031075,-0.06499547637911972,0.025292108101134674,0.12248376205468742,-0.07072705861964863,0.09311620812382981,-0.0019358525094119216,-0.10872740008565064,0.08937661941069945,-0.0011172734159478287,-0.12821169803951754,0.08773364952130051,0.03781957606382739,-0.15040402681157,0.09211620207332859,0.02694817591446603,0.13545681253588476,0.166976840123692,-0.029415949502871148,0.1590418028802866,0.15730414356477893,-0.04538276730003264,0.18585593994148214,0.150091635272481,-0.06260280151814072,0.1984725980044651,0.14438508778728873,-0.041856735609038055
1,0.23604845102327265,0.15585636806400655,-0.0682810810669841,0.2602423026774167,0.14146066560608023,-0.0737378798338576,0.2889567059987448,0.11549430011517478,-0.05632209682818418,0.29152946022915627,0.10281196109846304,-0.048234356186105984,-0.036259776252741426,0.123144039706901,0.12777091865340579,-0.059433172020186505,0.13294784336123222,0.1409666073214687,-0.08542695988623807,0.14346032296061823,0.13890972154846154,-0.07930582586126993,0.14638514251081727,0.15692529311174408,-0.1709217865699096,-0.01127292146280724,0.027162713605916843,-0.21803264599668556,-0.03999903792047066,-0.0672846078595814,-0.1861258107230566,-0.056636141700091416,-0.06375019357844253,-0.18118505885983188,-0.06111351240336069,-0.06999239179461256,0.17319364929816908,0.10579353075558152,-0.13654547269868994,0.1573316686933003,0.10963441967487432,-0.10275505553554583,0.1367321414665763,0.11266711262080686,-0.09198307730855157,0.1255220294714336,0.11820752054307379,-0.1007642333442999,0.13138619796573092,0.07087006199915434,0.05060842661012755,0.11369782035986707,0.09390011627184826,0.05218168024954972,0.09503665347519567,0.110007982625509,0.06443737410898707,0.08978541987511279,0.11489138133685023,0.06921970565090704,-0.020844404639683903,0.052983810250059146,0.10204055580364833,-0.037394178666007964,0.04130814789002925,0.11639609568374919,-0.06050666721290574,0.02949953804849081,0.11283376177031075,-0.06497013214991022,0.024410324202568303,0.12253076178352545,-0.07072705861964863,0.09311620812382981,-0.0019358525094119216,-0.10625966956988045,0.08905816799787512,0.005132268349558961,-0.1285496223737929,0.08751592933057557,0.037394865127189515,-0.14976786527474173,0.09052241376333509,0.02802888054360934,0.1358892310937954,0.16667356255132812,-0.020451247873986635,0.15628226712454113,0.15787422842247045,-0.051376382822727606,0.18224968983122697,0.15082616039293625,-0.07111627729340446,0.1907813063660652,0.14569507261883158,-0.06015017859201131
2,0.23406286249816294,0.15637072463370644,-0.07163607513303148,0.2592095661043024,0.14156049025011422,-0.07679391431231113,0.2888931371762174,0.11550474356997532,-0.0565233498508734,0.2916966752123143,0.10254075820667893,-0.04035397489047655,-0.03630935143443254,0.1221227232578129,0.12769902920508183,-0.05941922463517328,0.13255609752562542,0.14099519059129528,-0.08526811822346364,0.143085577078679,0.13932928492473104,-0.08219795067769331,0.14640730807595162,0.15038508265829117,-0.1654721398948694,-0.010392735919428237,0.03913064776350631,-0.21965689645194833,-0.03975387178635673,-0.0637406097031082,-0.22285406336215255,-0.06161846986618938,-0.10375834500550755,-0.19159286368829526,-0.06327781056260484,-0.08093390195885128,0.17252055344205217,0.10541677609300491,-0.13760220483922533,0.15662137244109123,0.10932058365888483,-0.10431595947566574,0.13647103755655463,0.11167947804873815,-0.08950191763255352,0.12536377017784794,0.11565570337335522,-0.1003980195541382,0.13135029255653527,0.06888443324169376,0.05052389517872787,0.11363906134408823,0.09093264693963672,0.05209040567176653,0.09514586992437794,0.10869408526178898,0.06473944536339224,0.08852625449428712,0.11291360361339797,0.0673821324352487,-0.020844404639683903,0.052983810250059146,0.10204055580364833,-0.037394178666007964,0.04130814789002925,0.11639609568374919,-0.06050666721290574,0.02949953804849081,0.11283376177031075,-0.06497013214991022,0.024410324202568303,0.12253076178352545,-0.07072705861964863,0.09311620812382981,-0.0019358525094119216,-0.10608731496621034,0.08904813326625335,0.005568143658771803,-0.12875024445842229,0.08678703356812822,0.03725976544385059,-0.14891258590301515,0.0881901567432407,0.029488146085328373,0.13626653018802534,0.1655544725219741,-0.010421567770685225,0.1517154233646264,0.15853762225755236,-0.05775213739117375,0.17887095461887273,0.15099791196122234,-0.07586885255537464,0.18213185743809196,0.14713793395563773,-0.07711461958723927
3,0.22597878333937557,0.15686663711820256,-0.1538770094505251,0.2597376474711981,0.14034323116068484,-0.05769442552571873,0.2876704667362802,0.11669659074355744,-0.06042154735123513,0.29433542856446365,0.10336894054106774,-0.03208273810786136,-0.03565669669540909,0.1217624334909154,0.12770556945189984,-0.060431262329082865,0.13150194041626143,0.1382247421427936,-0.08529919901535941,0.14271422602604447,0.13900360628449238,,,,-0.16507601334467123,-0.008163426911918435,0.03960510413714557,-0.2168762482144674,-0.03840706834235895,-0.054651414995640815,-0.232318762269679,-0.06424135668315878,-0.10949902089200608,-0.20392947762606126,-0.06422738231293272,-0.09030449829258451,0.17202129067164498,0.10475218299402195,-0.1373987827187855,0.1551775059650468,0.10846295173891732,-0.10708003739340136,0.1367408659492156,0.1107894670650634,-0.08725674575598048,0.1266319002361409,0.11356931631175436,-0.09182079208653518,0.1314625353674597,0.06723983229551006,0.04865718774175044,0.11719502966141011,0.08908478692576524,0.05835558218622,0.09396528457952466,0.10775457521331333,0.058504350942934186,0.08832301690723245,0.11207808414297654,0.06526456552234348,-0.020586700745145917,0.053501113385526815,0.10069858227817795,-0.037080398639267514,0.042519199783520714,0.11532140105829326,-0.06077574562883452,0.030685503923033725,0.11185437156390345,-0.06617633719033693,0.02550396519561473,0.11821849761489643,-0.06672928439280133,0.09359521940028626,0.0013170774552005169,-0.10152450414122995,0.08941173114189371,0.0111257134376164,-0.12979744361781279,0.08434963647223244,0.03533332278471777,-0.14770086092931176,0.0881847208851523,0.028893933293901216,,,,,,,0.17735117793398766,0.1514294995627006,-0.06751365493577209,,,
4,0.22474783525064465,0.15720282916448022,-0.1574228759256626,0.2558069611596304,0.1411127785135742,-0.06749239247014367,0.2868433470294047,0.1177606564860595,-0.06336866330973241,0.29432776244693293,0.10491821990307316,-0.03213892248184954,-0.03614290869191889,0.12115838718008244,0.12644322670364735,-0.06126167711370565,0.13115165700261594,0.1354449412624187,-0.08525726664761579,0.14227153069100215,0.13907519242886374,,,,-0.16534291041520785,-0.005621490620753859,0.03915398516506334,-0.21462887153233226,-0.03698641222283422,-0.046700728928390764,-0.2467589207127984,-0.06473326326688532,-0.12314409699125671,-0.2140872844188608,-0.06713024153136607,-0.09675311246623715,0.17101529405576052,0.10472515620709376,-0.13964343396034978,0.15478856231219923,0.10840063125717807,-0.10798751188398703,0.137193282542119,0.10981656035579204,-0.08391858191127147,0.12740541002454972,0.11149897895082639,-0.08591540247389202,0.1321491731879256,0.06551651672901504,0.04960467574888395,0.11835173865283716,0.08689564499036118,0.060556463431652593,0.0941191969094678,0.10694164153688011,0.058321282238696336,0.08706490063525196,0.1105514657183209,0.05892070708810981,-0.019160490036493477,0.05467467161282807,0.10231999686085955,-0.03503369460440639,0.04420404153253089,0.11670302276654024,-0.05994503376447588,0.03196607641038548,0.11004499662550306,-0.06647964802791971,0.026124506768299596,0.11636861316998463,-0.06473613273347946,0.09371971707797296,0.003241009822040356,-0.09477668704338352,0.08941630395005791,0.018850619865616848,-0.13090729206459698,0.08495527497495818,0.0328802278647682,-0.14652698483308305,0.08607579321498907,0.0272504674151915,0.1310849504443049,0.16695613320320382,-0.017114200942077856,0.14575766236388304,0.16064543093495767,-0.06475726598664495,0.1748700188899084,0.15313599066593103,-0.0733280559187565,,,
5,0.230295091522467,0.15592478403848684,-0.06239901236557821,0.25469601827035515,0.14145511909976005,-0.06931998945504021,0.2855381170257159,0.11889426844693231,-0.0675101062434431,0.2942574179733608,0.10707620221357442,-0.03550138462428634,-0.036009043250408795,0.12056639753404734,0.12650012086623766,-0.061988544818227645,0.130938038412424,0.13309962381669097,-0.08641609648851808,0.14118959973708206,0.1365620812689269,,,,-0.16860836021997264,-0.002706448516771785,0.03247569652509715,-0.20772454428118475,-0.0325002967281311,-0.030978582811245367,-0.24200921150917892,-0.06236175598300343,-0.11313256034022338,-0.23048115116199497,-0.06844791070104343,-0.11463176131928557,0.17066114825864773,0.1041879000344817,-0.13886295068186852,0.15455956625188616,0.10837870623526445,-0.10724054745347374,0.1371263576480469,0.1101040324794491,-0.084097923863314,0.12739442730228623,0.11026724934130862,-0.08382191969273228,0.13191731834332923,0.06371520184419371,0.04737570430140186,0.11810412909104073,0.0856197245371794,0.058217724476020014,0.09519690793215452,0.10617171648986629,0.059895421407444194,0.08745110300347013,0.10996093346981138,0.05724531720122427,-0.01889946190709731,0.05641261519421217,0.10018938081606142,-0.033187548288554504,0.04536019869398158,0.11679204295754428,-0.05940066353166899,0.032820296554876775,0.11054746171830293,-0.067652614736827,0.028308994601174534,0.1130764372280865,-0.06635810518587709,0.09410079421209203,-0.00436039710410023,-0.09195041692936871,0.08951014019286138,0.022433362720559395,-0.12812540836587583,0.08407271014379152,0.02930321132623762,-0.14272005954471315,0.08483925348963581,0.03103978131800741,0.13185021319001367,0.16592356421526913,-0.005790115005942996,0.1522781269731305,0.15704777436767556,-0.020556598301215645,0.1781854522662538,0.1506566126202555,-0.040900085833092306,0.17804553594311984,0.14983264976297286,-0.07752771142357953
6,0.23016043401312103,0.1541863123937368,-0.054172605702028774,0.2526754033678656,0.14167153197432547,-0.08473763218788327,0.28442681991378255,0.11970847828377214,-0.07102231887929007,0.29371542562367203,0.10823060008946687,-0.04044567625102022,-0.03660935203993166,0.12019639834341894,0.12484498448612624,-0.06022579574324265,0.1297060255828186,0.13473443623276496,-0.08725533222113796,0.141237466546206,0.1345705952790754,,,,-0.17071644220221305,0.0003844000350867241,0.02889703328748735,-0.20775810830204258,-0.03174153205363434,-0.024150370578926907,-0.24881251296766746,-0.06091987944438333,-0.11527006862088471,-0.24054177481962336,-0.06651902903418572,-0.11991494245019596,0.1706563772541179,0.10265374533843245,-0.13880830678869885,0.15396210656611503,0.10842975248198686,-0.10838705868380365,0.13695171172265563,0.10983176797991175,-0.08454357574903922,0.1267123895617226,0.10901660744368069,-0.08360144717339668,0.13126608574832146,0.06242576765813209,0.04290518472164322,0.11898424930491079,0.08305327831699631,0.05959537905663533,0.09915420431666824,0.10457161614408239,0.06465847649203517,0.08936542421591288,0.10915907214236385,0.060197424610872886,-0.018244339721428932,0.05768111081429522,0.09809503862159696,-0.032852125930523245,0.0464015132489325,0.1157894291807251,-0.0575335164421905,0.034346112792855925,0.11261887311306276,-0.06828505326051391,0.03026960985720088,0.11049767125665959,-0.0634536417070295,0.09485628784082867,-0.004850006696084475,-0.09026228470714813,0.08985300163110287,0.023737536758231564,-0.1277963816107817,0.08504635671469787,0.027097076571147398,-0.14280848487954576,0.0842084473954889,0.02824578631658113,0.13186564230243147,0.1660216463406416,-0.005747253864080128,,,,,,,0.17345678423037167,0.15193233597125771,-0.07229723540271786
